"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.437174714E1,6.765000224E-1,-2.763750032E-2,6.159999967E-2,6.798607738E-1
3.437373522E1,6.807624698E-1,-4.042499885E-2,5.843750015E-2,6.844608551E-1
3.437572353E1,6.850249767E-1,-5.211250111E-2,5.527500063E-2,6.892243881E-1
3.437771176E1,6.892874837E-1,-6.489999592E-2,5.197500065E-2,6.942842684E-1
3.437969983E1,6.935499907E-1,-7.672499865E-2,4.771250114E-2,6.994103214E-1
3.438168806E1,6.978124976E-1,-9.047500044E-2,4.455000162E-2,7.050622031E-1
3.438367606E1,7.011125088E-1,-1.023000032E-1,4.028749838E-2,7.096810010E-1
3.438566436E1,7.031750083E-1,-1.139874980E-1,3.712499887E-2,7.133207606E-1
3.438765244E1,7.063375115E-1,-1.225124970E-1,3.286249936E-2,7.176363536E-1
3.438964067E1,7.096375227E-1,-1.299374998E-1,2.969999984E-2,7.220465757E-1
3.439162874E1,7.117000222E-1,-1.373624951E-1,2.859999985E-2,7.253987432E-1
3.439361697E1,7.137625217E-1,-1.438249946E-1,2.749999985E-2,7.286280371E-1
3.439560528E1,7.180249691E-1,-1.480875015E-1,2.639999986E-2,7.336121076E-1
3.439759328E1,7.244874835E-1,-1.491875052E-1,2.639999986E-2,7.401594325E-1
3.439958136E1,7.298499942E-1,-1.491875052E-1,2.543750033E-2,7.453757389E-1
3.440156959E1,7.341125011E-1,-1.491875052E-1,2.543750033E-2,7.495499600E-1
3.440355769E1,7.393375039E-1,-1.480875015E-1,2.543750033E-2,7.544514028E-1
3.440554599E1,7.469000220E-1,-1.416250020E-1,2.433750033E-2,7.605981843E-1
3.440753423E1,7.543249726E-1,-1.331000030E-1,2.433750033E-2,7.663642013E-1
3.440952230E1,7.628499866E-1,-1.256749928E-1,2.543750033E-2,7.735511439E-1
3.441151053E1,7.745375037E-1,-1.193500012E-1,2.639999986E-2,7.841235409E-1
3.441349861E1,7.873250246E-1,-1.128875017E-1,2.749999985E-2,7.958520795E-1
3.441548684E1,7.980499864E-1,-1.054624990E-1,2.639999986E-2,8.054210572E-1
3.441747492E1,8.065750003E-1,-9.693749994E-2,2.543750033E-2,8.127774458E-1
3.441946315E1,8.149625063E-1,-8.621250093E-2,2.323750034E-2,8.198392912E-1
3.442145123E1,8.225250244E-1,-7.452499866E-2,2.007500082E-2,8.261382432E-1
3.442343953E1,8.299499750E-1,-6.393750012E-2,1.691249944E-2,8.325809255E-1
3.442542776E1,8.362749815E-1,-5.541250110E-2,1.471249945E-2,8.382379421E-1
3.442741584E1,8.438374996E-1,-4.895000160E-2,1.264999993E-2,8.453507266E-1
3.442940384E1,8.501625061E-1,-4.042499885E-2,1.154999994E-2,8.512014273E-1
3.443139207E1,8.566250205E-1,-3.299999982E-2,9.349999949E-3,8.573114068E-1
3.443338038E1,8.629499674E-1,-2.447500080E-2,7.287499961E-3,8.633277359E-1
3.443536846E1,8.683124781E-1,-1.911249943E-2,6.187499966E-3,8.685448361E-1
3.443735668E1,8.736749887E-1,-1.278750040E-2,5.087499972E-3,8.737833763E-1
3.443934476E1,8.788999915E-1,-6.324999966E-3,4.124999978E-3,8.789324299E-1
3.444133299E1,8.842625022E-1,0.000000000E0,3.024999984E-3,8.842676763E-1
3.444332107E1,8.885250092E-1,6.462499965E-3,1.924999990E-3,8.885505959E-1
3.444530930E1,8.938875198E-1,1.278750040E-2,8.249999955E-4,8.939793616E-1
3.444729738E1,9.013124704E-1,2.131249942E-2,-1.237499993E-3,9.015652630E-1
3.444928562E1,9.087374806E-1,2.777500078E-2,-3.437499981E-3,9.091683429E-1
3.445127370E1,9.140999913E-1,3.203750029E-2,-5.499999970E-3,9.146777824E-1
3.445326200E1,9.183624983E-1,3.629999980E-2,-7.699999958E-3,9.191118856E-1
3.445525024E1,9.215250015E-1,3.946249932E-2,-9.762499481E-3,9.224212290E-1
3.445723831E1,9.257875085E-1,4.152499884E-2,-1.292499993E-2,9.268084441E-1
3.445922654E1,9.300500154E-1,4.152499884E-2,-1.718750037E-2,9.311352034E-1
3.446121462E1,9.322500229E-1,3.946249932E-2,-2.048750035E-2,9.333097726E-1
3.446320285E1,9.322500229E-1,3.726249933E-2,-2.364999987E-2,9.332941238E-1
3.446519093E1,9.311500192E-1,3.629999980E-2,-2.791249938E-2,9.322752575E-1
3.446717916E1,9.300500154E-1,3.519999981E-2,-3.107500076E-2,9.312345177E-1
3.446916724E1,9.289500117E-1,3.299999982E-2,-3.423750028E-2,9.301662920E-1
3.447115554E1,9.257875085E-1,3.299999982E-2,-3.643750027E-2,9.270917982E-1
3.447314352E1,9.226250052E-1,3.409999982E-2,-3.959999979E-2,9.241038201E-1
3.447513183E1,9.204249978E-1,3.519999981E-2,-4.276249930E-2,9.220899348E-1
3.447711983E1,9.183624983E-1,3.519999981E-2,-4.592499882E-2,9.201835816E-1
3.447910813E1,9.161624908E-1,3.409999982E-2,-4.922499880E-2,9.181174326E-1
3.448109636E1,9.129999876E-1,3.629999980E-2,-5.238749832E-2,9.152218951E-1
3.448308444E1,9.109374881E-1,4.056249931E-2,-5.664999783E-2,9.135981862E-1
3.448507264E1,9.077749848E-1,4.578749835E-2,-6.091250107E-2,9.109677551E-1
3.448706072E1,9.044749737E-1,4.798749834E-2,-6.407500058E-2,9.080106738E-1
3.448904894E1,9.002124667E-1,5.115000159E-2,-6.723749638E-2,9.041679539E-1
3.449103702E1,8.949875236E-1,5.321250111E-2,-7.150000334E-2,8.994145252E-1
3.449302525E1,8.907250166E-1,5.431250110E-2,-7.479999959E-2,8.955087620E-1
3.449501333E1,8.885250092E-1,5.541250110E-2,-7.686249912E-2,8.935631376E-1
3.449700157E1,8.885250092E-1,5.857500061E-2,-7.796250284E-2,8.938600978E-1
3.449898988E1,8.885250092E-1,5.967500061E-2,-7.906249911E-2,8.940294606E-1
3.450097796E1,8.885250092E-1,5.967500061E-2,-7.906249911E-2,8.940294606E-1
3.450296619E1,8.907250166E-1,6.077500060E-2,-7.906249911E-2,8.962898720E-1
3.450495426E1,8.927875161E-1,6.173750013E-2,-7.796250284E-2,8.983090892E-1
3.450694249E1,8.938875198E-1,5.967500061E-2,-7.686249912E-2,8.991684200E-1
3.450893057E1,8.927875161E-1,5.747500062E-2,-7.479999959E-2,8.977571858E-1
3.451091880E1,8.916875124E-1,5.321250111E-2,-7.259999961E-2,8.962192533E-1
3.451290688E1,8.916875124E-1,4.798749834E-2,-7.259999961E-2,8.959242042E-1
3.451489511E1,8.896250129E-1,3.946249932E-2,-7.053750008E-2,8.932891420E-1
3.451688319E1,8.864625096E-1,2.983750030E-2,-6.723749638E-2,8.895093807E-1
3.451887142E1,8.831624985E-1,1.924999990E-2,-6.627500057E-2,8.858549187E-1
3.452085948E1,8.799999952E-1,8.524999954E-3,-6.297499686E-2,8.822916284E-1
3.452284771E1,8.768374920E-1,-4.262499977E-3,-5.981250107E-2,8.788854826E-1
3.452483579E1,8.736749887E-1,-1.704999991E-2,-5.555000156E-2,8.756052142E-1
3.452682402E1,8.694124818E-1,-2.873750031E-2,-5.128749833E-2,8.713979085E-1
3.452881233E1,8.661124706E-1,-3.946249932E-2,-4.592499882E-2,8.682264717E-1
3.453080040E1,8.640499711E-1,-4.895000160E-2,-4.166249931E-2,8.664376602E-1
3.453278861E1,8.618500233E-1,-5.967500061E-2,-3.739999980E-2,8.647226887E-1
3.453477669E1,8.608874679E-1,-7.026249915E-2,-3.217500076E-2,8.643490509E-1
3.453676492E1,8.597875237E-1,-7.768750191E-2,-2.571249940E-2,8.636730091E-1
3.453875300E1,8.575875163E-1,-8.621250093E-2,-2.144999988E-2,8.621769226E-1
3.454074122E1,8.555250168E-1,-9.473749995E-2,-1.718750037E-2,8.609260470E-1
3.454272930E1,8.523625135E-1,-1.011999995E-1,-1.292499993E-2,8.584464747E-1
3.454471750E1,8.481000066E-1,-1.054624990E-1,-8.662499487E-3,8.546759613E-1
3.454670581E1,8.438374996E-1,-1.108250022E-1,-3.437499981E-3,8.510909019E-1
3.454869389E1,8.384749889E-1,-1.150875017E-1,1.924999990E-3,8.463386708E-1
3.455068212E1,8.331124783E-1,-1.160499975E-1,7.287499961E-3,8.411879166E-1
3.455267012E1,8.288499713E-1,-1.117874980E-1,1.264999993E-2,8.364500835E-1
3.455465842E1,8.234875202E-1,-1.065625027E-1,1.691249944E-2,8.305259151E-1
3.455664650E1,8.203250170E-1,-1.000999957E-1,2.213750035E-2,8.267062426E-1
3.455863473E1,8.192250133E-1,-9.157499671E-2,2.859999985E-2,8.248233522E-1
3.456062281E1,8.171625137E-1,-8.195000142E-2,3.492499888E-2,8.220037300E-1
3.456261104E1,8.140000105E-1,-7.562500238E-2,4.028749838E-2,8.184975508E-1
3.456459911E1,8.108375072E-1,-7.026249915E-2,4.455000162E-2,8.150944636E-1
3.456658734E1,8.097375035E-1,-6.393750012E-2,4.991250113E-2,8.137899522E-1
3.456857542E1,8.086374998E-1,-5.637500063E-2,5.417500064E-2,8.124085656E-1
3.457056365E1,8.075374961E-1,-5.211250111E-2,5.843750015E-2,8.113245108E-1
3.457255196E1,8.065750003E-1,-4.798749834E-2,6.270000339E-2,8.104303311E-1
3.457454004E1,8.043749928E-1,-4.372499883E-2,6.476250291E-2,8.081616091E-1
3.457652826E1,8.012124896E-1,-4.042499885E-2,6.792499870E-2,8.051021298E-1
3.457851634E1,7.980499864E-1,-3.836249933E-2,7.012499869E-2,8.020430023E-1
3.458050457E1,7.947499752E-1,-3.726249933E-2,7.218749821E-2,7.988911389E-1
3.458249265E1,7.904874682E-1,-3.409999982E-2,7.438749820E-2,7.947117385E-1
3.458448088E1,7.862250209E-1,-3.093750030E-2,7.438749820E-2,7.903419591E-1
3.458646896E1,7.830625176E-1,-2.983750030E-2,7.328750193E-2,7.870503420E-1
3.458845718E1,7.799000144E-1,-3.093750030E-2,7.122500241E-2,7.837564433E-1
3.459044526E1,7.756375074E-1,-3.189999983E-2,6.902500242E-2,7.793558904E-1
3.459243349E1,7.724750042E-1,-3.519999981E-2,6.696250290E-2,7.761705025E-1
3.459442180E1,7.702749968E-1,-3.946249932E-2,6.476250291E-2,7.739993807E-1
3.459640987E1,7.682124972E-1,-4.372499883E-2,6.159999967E-2,7.719176617E-1
3.459839787E1,7.639499903E-1,-5.004999787E-2,5.843750015E-2,7.678147767E-1
3.460038610E1,7.596874833E-1,-5.857500061E-2,5.623750016E-2,7.640148948E-1
3.460237418E1,7.563874722E-1,-6.710000336E-2,5.417500064E-2,7.612879542E-1
3.460436248E1,7.543249726E-1,-7.672499865E-2,5.197500065E-2,7.599962437E-1
3.460635071E1,7.500625253E-1,-8.621250093E-2,4.991250113E-2,7.566489575E-1
3.460833879E1,7.458000183E-1,-9.473749995E-2,4.881250113E-2,7.533760824E-1
3.461032702E1,7.404375076E-1,-1.054624990E-1,4.771250114E-2,7.494308001E-1
3.461231511E1,7.341125011E-1,-1.182499975E-1,4.881250113E-2,7.451757420E-1
3.461430334E1,7.265499830E-1,-1.299374998E-1,5.101250112E-2,7.398384330E-1
3.461629142E1,7.191249728E-1,-1.406625062E-1,5.307500064E-2,7.346724596E-1
3.461827965E1,7.106000185E-1,-1.512500048E-1,5.527500063E-2,7.286180590E-1
3.462026773E1,7.020750046E-1,-1.618375033E-1,5.953750014E-2,7.229421854E-1
3.462225603E1,6.925874949E-1,-1.714625061E-1,6.476250291E-2,7.164293481E-1
3.462424427E1,6.829624772E-1,-1.799875051E-1,7.012499869E-2,7.097540156E-1
3.462623235E1,6.744375229E-1,-1.874125004E-1,7.438749820E-2,7.039338871E-1
3.462822058E1,6.670125127E-1,-1.949750036E-1,7.864999771E-2,6.993616849E-1
3.463020866E1,6.605499983E-1,-2.012999952E-1,8.181250095E-2,6.953713207E-1
3.463219689E1,6.520249844E-1,-2.066625059E-1,8.497499675E-2,6.892508409E-1
3.463418496E1,6.434999704E-1,-2.098249942E-1,8.827500045E-2,6.825768937E-1
3.463617320E1,6.338750124E-1,-2.098249942E-1,9.143749624E-2,6.739323967E-1
3.463816128E1,6.264500022E-1,-2.066625059E-1,9.350000322E-2,6.662516395E-1
3.464014951E1,6.201249957E-1,-2.035000026E-1,9.569999576E-2,6.596406223E-1
3.464213781E1,6.147624850E-1,-1.981374919E-1,9.776250273E-2,6.532601975E-1
3.464412582E1,6.084374785E-1,-1.927749962E-1,9.776250273E-2,6.456902287E-1
3.464611389E1,6.051374674E-1,-1.896124929E-1,9.776250273E-2,6.416398981E-1
3.464810212E1,6.030749679E-1,-1.864500046E-1,9.679999948E-2,6.386182435E-1
3.465009020E1,6.019750237E-1,-1.842499971E-1,9.679999948E-2,6.369397386E-1
3.465207851E1,5.999125242E-1,-1.810874939E-1,9.679999948E-2,6.340804027E-1
3.465406674E1,5.999125242E-1,-1.746249944E-1,9.459999949E-2,6.319320258E-1
3.465605482E1,6.030749679E-1,-1.671999991E-1,9.253749996E-2,6.326282048E-1
3.465804304E1,6.062374711E-1,-1.575749964E-1,9.143749624E-2,6.330201944E-1
3.466003113E1,6.104999781E-1,-1.491875052E-1,8.923749626E-2,6.347680408E-1
3.466201936E1,6.147624850E-1,-1.395625025E-1,8.717499673E-2,6.364040267E-1
3.466400744E1,6.201249957E-1,-1.299374998E-1,8.497499675E-2,6.392648232E-1
3.466599567E1,6.264500022E-1,-1.203124970E-1,8.291249722E-2,6.432644747E-1
3.466798374E1,6.338750124E-1,-1.128875017E-1,7.975000143E-2,6.487689744E-1
3.466997205E1,6.392375231E-1,-1.065625027E-1,7.644999772E-2,6.525525113E-1
3.467196031E1,6.424000263E-1,-1.000999957E-1,7.328750193E-2,6.542697157E-1
3.467394839E1,6.456999779E-1,-9.377499670E-2,6.902500242E-2,6.561148241E-1
3.467593662E1,6.488624811E-1,-8.621250093E-2,6.476250291E-2,6.577608201E-1
3.467792462E1,6.520249844E-1,-7.672499865E-2,6.159999967E-2,6.594072077E-1
3.467991293E1,6.562874913E-1,-6.599999964E-2,5.843750015E-2,6.621814046E-1
3.468190100E1,6.594499946E-1,-5.431250110E-2,5.307500064E-2,6.638080286E-1
3.468388925E1,6.616500020E-1,-4.372499883E-2,4.881250113E-2,6.648874047E-1
3.468587733E1,6.637125015E-1,-3.299999982E-2,4.564999789E-2,6.660984965E-1
3.468786555E1,6.670125127E-1,-2.447500080E-2,4.138749838E-2,6.687433310E-1
3.468985363E1,6.690750122E-1,-1.484999992E-2,3.712499887E-2,6.702687222E-1
3.469184186E1,6.712750196E-1,-6.324999966E-3,3.286249936E-2,6.721086977E-1
3.469383017E1,6.733375192E-1,1.099999994E-3,2.859999985E-2,6.739455354E-1
3.469581818E1,6.733375192E-1,6.462499965E-3,2.543750033E-2,6.738488295E-1
3.469780648E1,6.744375229E-1,1.168750040E-2,2.117500082E-2,6.748710622E-1
3.469979456E1,6.765000224E-1,1.814999990E-2,1.787500083E-2,6.769794816E-1
3.470178279E1,6.797999740E-1,2.447500080E-2,1.581249945E-2,6.804241805E-1
3.470377087E1,6.807624698E-1,3.093750030E-2,1.361249946E-2,6.816010338E-1
3.470575910E1,6.797999740E-1,3.629999980E-2,1.264999993E-2,6.808859795E-1
3.470774719E1,6.797999740E-1,3.946249932E-2,1.154999994E-2,6.810423599E-1
3.470973542E1,6.786999702E-1,4.372499883E-2,9.349999949E-3,6.801712635E-1
3.471172350E1,6.765000224E-1,4.688749835E-2,8.387500420E-3,6.781748064E-1
3.471371173E1,6.744375229E-1,4.895000160E-2,7.287499961E-3,6.762508282E-1
3.471570004E1,6.712750196E-1,5.004999787E-2,6.187499966E-3,6.731667248E-1
3.471768811E1,6.670125127E-1,4.895000160E-2,4.124999978E-3,6.688189668E-1
3.471967611E1,6.637125015E-1,4.798749834E-2,3.024999984E-3,6.654519031E-1
3.472166442E1,6.605499983E-1,4.578749835E-2,-1.374999993E-4,6.621350422E-1
3.472365265E1,6.573874950E-1,4.262499884E-2,-2.337499987E-3,6.587720949E-1
3.472564073E1,6.531249881E-1,3.726249933E-2,-4.399999976E-3,6.542018831E-1
3.472762896E1,6.509249806E-1,3.203750029E-2,-5.499999970E-3,6.517361290E-1
3.472961704E1,6.488624811E-1,2.667500079E-2,-6.599999964E-3,6.494440970E-1
3.473160530E1,6.477624774E-1,1.924999990E-2,-7.699999958E-3,6.480941904E-1
3.473359338E1,6.466624737E-1,1.278750040E-2,-9.762499481E-3,6.468625676E-1
3.473558161E1,6.466624737E-1,7.424999960E-3,-1.196249947E-2,6.468157287E-1
3.473756969E1,6.477624774E-1,3.162499983E-3,-1.402499992E-2,6.479220085E-1
3.473955792E1,6.499624848E-1,-2.062499989E-3,-1.718750037E-2,6.501929681E-1
3.474154600E1,6.520249844E-1,-6.324999966E-3,-1.938750036E-2,6.523438212E-1
3.474353423E1,6.542249918E-1,-9.624999948E-3,-2.254999988E-2,6.546842621E-1
3.474552254E1,6.562874913E-1,-1.168750040E-2,-2.474999987E-2,6.568579994E-1
3.474751062E1,6.584874988E-1,-1.704999991E-2,-2.901249938E-2,6.593468083E-1
3.474949884E1,6.605499983E-1,-2.337500080E-2,-3.217500076E-2,6.617461156E-1
3.475148692E1,6.637125015E-1,-3.093750030E-2,-3.533750027E-2,6.653721910E-1
3.475347515E1,6.690750122E-1,-3.726249933E-2,-3.739999980E-2,6.711546959E-1
3.475546324E1,6.733375192E-1,-4.372499883E-2,-4.166249931E-2,6.760407193E-1
3.475745147E1,6.797999740E-1,-5.004999787E-2,-4.496249929E-2,6.831212434E-1
3.475943955E1,6.883249879E-1,-5.857500061E-2,-4.922499880E-2,6.925643798E-1
3.476142778E1,6.957499981E-1,-7.026249915E-2,-5.128749833E-2,7.011670886E-1
3.476341608E1,7.031750083E-1,-8.195000142E-2,-5.348749831E-2,7.099519755E-1
3.476540416E1,7.128000259E-1,-9.047500044E-2,-5.555000156E-2,7.206631705E-1
3.476739215E1,7.244874835E-1,-9.803749621E-2,-5.871250108E-2,7.334443552E-1
3.476938038E1,7.350749969E-1,-1.043625027E-1,-5.981250107E-2,7.448518768E-1
3.477136868E1,7.469000220E-1,-1.075249985E-1,-6.091250107E-2,7.570545562E-1
3.477335676E1,7.596874833E-1,-1.054624990E-1,-6.201250106E-2,7.694757704E-1
3.477534499E1,7.724750042E-1,-1.000999957E-1,-6.407500058E-2,7.815646147E-1
3.477733307E1,7.852625251E-1,-9.473749995E-2,-6.627500057E-2,7.937284189E-1
3.477932128E1,7.958499789E-1,-8.524999768E-2,-6.833750010E-2,8.033148604E-1
3.478130936E1,8.065750003E-1,-7.342500240E-2,-7.053750008E-2,8.129760150E-1
3.478329759E1,8.149625063E-1,-5.967500061E-2,-7.259999961E-2,8.203631832E-1
3.478528567E1,8.234875202E-1,-4.372499883E-2,-7.479999959E-2,8.280329773E-1
3.478727390E1,8.299499750E-1,-2.667500079E-2,-7.686249912E-2,8.339282706E-1
3.478926198E1,8.353124857E-1,-6.324999966E-3,-8.002500236E-2,8.391608638E-1
3.479125027E1,8.395749927E-1,1.498750038E-2,-8.112499863E-2,8.436184320E-1
3.479323850E1,8.416374922E-1,3.836249933E-2,-8.222500235E-2,8.465142058E-1
3.479522658E1,8.416374922E-1,6.077500060E-2,-8.428750187E-2,8.480280962E-1
3.479721480E1,8.416374922E-1,8.208750188E-2,-8.648750186E-2,8.500424191E-1
3.479920281E1,8.405374885E-1,1.023000032E-1,-8.758749813E-2,8.512579691E-1
3.480119111E1,8.384749889E-1,1.214125007E-1,-8.855000138E-2,8.518347288E-1
3.480317918E1,8.362749815E-1,1.375000030E-1,-8.964999765E-2,8.522319036E-1
3.480516741E1,8.342124820E-1,1.512500048E-1,-9.075000137E-2,8.526561979E-1
3.480715549E1,8.310499787E-1,1.619749963E-1,-9.184999764E-2,8.516550878E-1
3.480914371E1,8.277499676E-1,1.683000028E-1,-9.075000137E-2,8.495472103E-1
3.481113202E1,8.225250244E-1,1.714625061E-1,-8.964999765E-2,8.449756972E-1
3.481312002E1,8.171625137E-1,1.736624986E-1,-8.964999765E-2,8.402085213E-1
3.481510833E1,8.097375035E-1,1.757249981E-1,-8.855000138E-2,8.333037875E-1
3.481709634E1,8.023124933E-1,1.736624986E-1,-8.648750186E-2,8.254356961E-1
3.481908441E1,7.947499752E-1,1.683000028E-1,-8.332499862E-2,8.166366814E-1
3.482107272E1,7.862250209E-1,1.608749926E-1,-8.112499863E-2,8.066051154E-1
3.482306095E1,7.777000070E-1,1.512500048E-1,-7.796250284E-2,7.960979944E-1
3.482504903E1,7.682124972E-1,1.384624988E-1,-7.479999959E-2,7.841666560E-1
3.482703727E1,7.596874833E-1,1.256749928E-1,-7.259999961E-2,7.734274601E-1
3.482902535E1,7.521250248E-1,1.139874980E-1,-7.053750008E-2,7.639769247E-1
3.483101358E1,7.458000183E-1,1.000999957E-1,-6.723749638E-2,7.554856434E-1
3.483300165E1,7.372750044E-1,8.415000141E-2,-6.407500058E-2,7.448229726E-1
3.483498988E1,7.308124900E-1,6.929999590E-2,-6.201250106E-2,7.367054603E-1
3.483697796E1,7.255874872E-1,5.321250111E-2,-5.871250108E-2,7.299013150E-1
3.483896627E1,7.191249728E-1,3.946249932E-2,-5.775000155E-2,7.225185659E-1
3.484095450E1,7.128000259E-1,2.777500078E-2,-5.664999783E-2,7.155868570E-1
3.484294258E1,7.063375115E-1,1.388750039E-2,-5.555000156E-2,7.086546024E-1
3.484493081E1,7.011125088E-1,1.099999994E-3,-5.348749831E-2,7.031506755E-1
3.484691881E1,6.957499981E-1,-8.524999954E-3,-5.128749833E-2,6.976898616E-1
3.484890712E1,6.903874874E-1,-1.484999992E-2,-4.812499881E-2,6.922220892E-1
3.485089519E1,6.861249804E-1,-2.557500079E-2,-4.496249929E-2,6.880720862E-1
3.485288342E1,6.818624735E-1,-3.616249934E-2,-4.276249930E-2,6.841584542E-1
3.485487150E1,6.776000261E-1,-4.468749836E-2,-3.959999979E-2,6.802256448E-1
3.485685973E1,6.744375229E-1,-5.004999787E-2,-3.739999980E-2,6.773254274E-1
3.485884781E1,6.722375154E-1,-5.431250110E-2,-3.423750028E-2,6.752964767E-1
3.486083604E1,6.690750122E-1,-5.747500062E-2,-3.217500076E-2,6.723094364E-1
3.486282410E1,6.659125090E-1,-5.857500061E-2,-2.997500077E-2,6.691554386E-1
3.486481233E1,6.637125015E-1,-5.857500061E-2,-2.791249938E-2,6.668766175E-1
3.486680064E1,6.637125015E-1,-5.637500063E-2,-2.571249940E-2,6.665984983E-1
3.486878872E1,6.627500057E-1,-5.211250111E-2,-2.364999987E-2,6.652162095E-1
3.487077695E1,6.616500020E-1,-4.895000160E-2,-2.254999988E-2,6.638413442E-1
3.487276503E1,6.616500020E-1,-4.468749836E-2,-2.048750035E-2,6.634737639E-1
3.487475325E1,6.627500057E-1,-3.836249933E-2,-2.048750035E-2,6.641754204E-1
3.487674133E1,6.637125015E-1,-3.093750030E-2,-1.938750036E-2,6.647159459E-1
3.487872956E1,6.627500057E-1,-2.337500080E-2,-1.828750037E-2,6.634141945E-1
3.488071764E1,6.616500020E-1,-1.704999991E-2,-1.718750037E-2,6.620927713E-1
3.488270586E1,6.616500020E-1,-1.058750041E-2,-1.718750037E-2,6.619578767E-1
3.488469417E1,6.594499946E-1,-2.062499989E-3,-1.718750037E-2,6.596771630E-1
3.488668225E1,6.573874950E-1,5.362499971E-3,-1.718750037E-2,6.576340055E-1
3.488867025E1,6.551874876E-1,1.278750040E-2,-1.622499898E-2,6.555130927E-1
3.489065856E1,6.542249918E-1,2.021249942E-2,-1.512499992E-2,6.547118837E-1
3.489264656E1,6.531249881E-1,2.667500079E-2,-1.512499992E-2,6.538444550E-1
3.489463486E1,6.520249844E-1,3.203750029E-2,-1.402499992E-2,6.529622365E-1
3.489662307E1,6.520249844E-1,3.726249933E-2,-1.292499993E-2,6.532167555E-1
3.489861115E1,6.509249806E-1,4.262499884E-2,-1.292499993E-2,6.524471447E-1
3.490059938E1,6.499624848E-1,4.688749835E-2,-1.196249947E-2,6.517612834E-1
3.490258746E1,6.499624848E-1,5.004999787E-2,-1.196249947E-2,6.519964228E-1
3.490457569E1,6.520249844E-1,5.115000159E-2,-1.292499993E-2,6.541559130E-1
3.490656376E1,6.542249918E-1,5.004999787E-2,-1.402499992E-2,6.562865554E-1
3.490855200E1,6.584874988E-1,4.688749835E-2,-1.512499992E-2,6.603279406E-1
3.491054008E1,6.616500020E-1,4.688749835E-2,-1.828750037E-2,6.635612973E-1
3.491252839E1,6.659125090E-1,4.895000160E-2,-2.048750035E-2,6.680234352E-1
3.491451662E1,6.701750159E-1,5.004999787E-2,-2.254999988E-2,6.724195541E-1
3.491650470E1,6.733375192E-1,5.004999787E-2,-2.571249940E-2,6.756845045E-1
3.491849293E1,6.755374670E-1,5.224999785E-2,-2.791249938E-2,6.781298100E-1
3.492048099E1,6.776000261E-1,5.541250110E-2,-3.217500076E-2,6.806229289E-1
3.492246922E1,6.797999740E-1,5.651250109E-2,-3.739999980E-2,6.831693987E-1
3.492445730E1,6.818624735E-1,5.651250109E-2,-4.276249930E-2,6.855353579E-1
3.492644553E1,6.818624735E-1,5.747500062E-2,-4.702499881E-2,6.858944226E-1
3.492843361E1,6.829624772E-1,5.651250109E-2,-5.238749832E-2,6.872960483E-1
3.493042184E1,6.840624809E-1,5.541250110E-2,-5.775000155E-2,6.887286010E-1
3.493241014E1,6.861249804E-1,5.321250111E-2,-6.297499686E-2,6.910607132E-1
3.493439814E1,6.872249842E-1,5.115000159E-2,-6.723749638E-2,6.923982831E-1
3.493638622E1,6.872249842E-1,5.004999787E-2,-6.943749636E-2,6.925350150E-1
3.493837445E1,6.861249804E-1,5.115000159E-2,-7.150000334E-2,6.917340977E-1
3.494036253E1,6.861249804E-1,5.224999785E-2,-7.259999961E-2,6.919308571E-1
3.494235084E1,6.872249842E-1,5.224999785E-2,-7.369999588E-2,6.931377428E-1
3.494433907E1,6.872249842E-1,5.321250111E-2,-7.479999959E-2,6.933287742E-1
3.494632715E1,6.861249804E-1,5.541250110E-2,-7.686249912E-2,6.926369019E-1
