time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
47094116,-5,-8,1021,-1540,2576,-1330,-454,91,75,,,,0x018,,,,,,,,,,,,,,,,,,
47171656,-11,-19,999,739,4116,-1605,-454,91,75,,,,0x018,,,,,,,,,,,,,,,,,,
47175338,-11,-19,999,739,4116,-1605,-456,102,76,,,,0x020,,,,,,,,,,,,,,,,,,
47249421,-22,-14,1007,-721,752,-2747,-456,102,76,,,,0x018,,,,,,,,,,,,,,,,,,
47276203,-22,-14,1007,-721,752,-2747,-448,100,70,,,,0x020,,,,,,,,,,,,,,,,,,
47326885,-29,-12,1003,1023,918,-2279,-448,100,70,,,,0x018,,,,,,,,,,,,,,,,,,
47377374,-29,-12,1003,1023,918,-2279,-465,88,82,,,,0x020,,,,,,,,,,,,,,,,,,
47404651,-25,-8,993,2034,958,-179,-465,88,82,,,,0x018,,,,,,,,,,,,,,,,,,
47478544,-25,-8,993,2034,958,-179,-460,99,75,,,,0x020,,,,,,,,,,,,,,,,,,
47482114,-23,-10,1002,437,818,-525,-460,99,75,,,,0x018,,,,,,,,,,,,,,,,,,
47559654,-25,-9,1007,-420,2205,-56,-460,99,75,,,,0x018,,,,,,,,,,,,,,,,,,
47579446,-25,-9,1007,-420,2205,-56,-469,99,79,,,,0x020,,,,,,,,,,,,,,,,,,
47637117,-25,-9,1007,481,1872,170,-469,99,79,,,,0x010,,,,,,,,,,,,,,,,,,
47637746,-23,2,1009,481,1872,170,-469,99,79,,,,0x008,,,,,,,,,,,,,,,,,,
47680624,-23,2,1009,481,1872,170,-460,94,75,,,,0x020,,,,,,,,,,,,,,,,,,
47714892,-21,-2,1017,341,1855,65,-460,94,75,,,,0x018,,,,,,,,,,,,,,,,,,
47781490,-21,-2,1017,341,1855,65,-468,85,85,,,,0x020,,,,,,,,,,,,,,,,,,
47792354,-21,-2,1017,2030,2148,1837,-468,85,85,,,,0x010,,,,,,,,,,,,,,,,,,
47792983,-28,4,1002,2030,2148,1837,-468,85,85,,,,0x008,,,,,,,,,,,,,,,,,,
47870207,-23,2,1001,1487,-1500,1811,-468,85,85,,,,0x018,,,,,,,,,,,,,,,,,,
47882704,-23,2,1001,1487,-1500,1811,-465,79,75,,,,0x020,,,,,,,,,,,,,,,,,,
47947671,-34,-2,1009,621,905,-1080,-465,79,75,,,,0x018,,,,,,,,,,,,,,,,,,
47983572,-34,-2,1009,621,905,-1080,-471,87,75,,,,0x020,,,,,,,,,,,,,,,,,,
48025438,-41,6,995,2240,2003,411,-471,87,75,,,,0x018,,,,,,,,,,,,,,,,,,
48084741,-41,6,995,2240,2003,411,-460,90,76,,,,0x020,,,,,,,,,,,,,,,,,,
48102901,-41,6,995,-831,1369,2139,-460,90,76,,,,0x010,,,,,,,,,,,,,,,,,,
48103529,-33,0,1003,-831,1369,2139,-460,90,76,,,,0x008,,,,,,,,,,,,,,,,,,
48180449,-33,0,1003,-83,1373,1916,-460,90,76,,,,0x010,,,,,,,,,,,,,,,,,,
48181077,-28,7,998,-83,1373,1916,-460,90,76,,,,0x008,,,,,,,,,,,,,,,,,,
48185659,-28,7,998,-83,1373,1916,-477,91,79,,,,0x020,,,,,,,,,,,,,,,,,,
48258223,-28,4,999,-1124,280,2651,-477,91,79,,,,0x018,,,,,,,,,,,,,,,,,,
48286829,-28,4,999,-1124,280,2651,-460,78,78,,,,0x020,,,,,,,,,,,,,,,,,,
48335687,-28,4,999,-2843,-91,4033,-460,78,78,,,,0x010,,,,,,,,,,,,,,,,,,
48336316,-34,-7,1019,-2843,-91,4033,-460,78,78,,,,0x008,,,,,,,,,,,,,,,,,,
48388009,-34,-7,1019,-2843,-91,4033,-448,79,76,,,,0x020,,,,,,,,,,,,,,,,,,
48413463,-44,-9,1008,-196,1680,6470,-448,79,76,,,,0x018,,,,,,,,,,,,,,,,,,
48488877,-44,-9,1008,-196,1680,6470,-471,85,79,,,,0x020,,,,,,,,,,,,,,,,,,
48490927,-44,-9,1008,-1080,1273,14796,-471,85,79,,,,0x010,,,,,,,,,,,,,,,,,,
48491556,-48,-6,981,-1080,1273,14796,-471,85,79,,,,0x008,,,,,,,,,,,,,,,,,,
48568476,-48,-6,981,-6050,-5950,27868,-471,85,79,,,,0x010,,,,,,,,,,,,,,,,,,
48569105,-18,-7,998,-6050,-5950,27868,-471,85,79,,,,0x008,,,,,,,,,,,,,,,,,,
48590101,-18,-7,998,-6050,-5950,27868,-453,73,72,,,,0x020,,,,,,,,,,,,,,,,,,
48646251,-3,-22,1005,-6733,-4558,28914,-453,73,72,,,,0x018,,,,,,,,,,,,,,,,,,
48690966,-3,-22,1005,-6733,-4558,28914,-451,78,75,,,,0x020,,,,,,,,,,,,,,,,,,
48723713,-2,-16,1012,-3465,-4427,26105,-451,78,75,,,,0x018,,,,,,,,,,,,,,,,,,
48791831,-2,-16,1012,-3465,-4427,26105,-444,58,66,,,,0x020,,,,,,,,,,,,,,,,,,
48801480,-29,-36,1033,-975,-385,23629,-444,58,66,,,,0x018,,,,,,,,,,,,,,,,,,
48879020,-47,3,988,1859,1513,29802,-444,58,66,,,,0x018,,,,,,,,,,,,,,,,,,
48893037,-47,3,988,1859,1513,29802,-439,51,64,,,,0x020,,,,,,,,,,,,,,,,,,
48956483,-47,3,988,-1137,-5919,37257,-439,51,64,,,,0x010,,,,,,,,,,,,,,,,,,
48957112,-11,-6,1019,-1137,-5919,37257,-439,51,64,,,,0x008,,,,,,,,,,,,,,,,,,
48994217,-11,-6,1019,-1137,-5919,37257,-435,60,64,,,,0x020,,,,,,,,,,,,,,,,,,
49034259,-11,-9,1013,-4506,-7595,38753,-435,60,64,,,,0x018,,,,,,,,,,,,,,,,,,
49095083,-11,-9,1013,-4506,-7595,38753,-423,48,72,,,,0x020,,,,,,,,,,,,,,,,,,
49112027,2,-25,1025,-4007,-8916,34947,-423,48,72,,,,0x018,,,,,,,,,,,,,,,,,,
49189568,16,0,998,1736,-7376,35371,-423,48,72,,,,0x018,,,,,,,,,,,,,,,,,,
49196291,16,0,998,1736,-7376,35371,-412,45,58,,,,0x020,,,,,,,,,,,,,,,,,,
49267031,16,0,998,3141,-1995,28923,-412,45,58,,,,0x010,,,,,,,,,,,,,,,,,,
49267659,23,-20,996,3141,-1995,28923,-412,45,58,,,,0x008,,,,,,,,,,,,,,,,,,
49297165,23,-20,996,3141,-1995,28923,-408,39,54,,,,0x020,,,,,,,,,,,,,,,,,,
49344807,23,10,985,2043,-345,25357,-408,39,54,,,,0x018,,,,,,,,,,,,,,,,,,
49398336,23,10,985,2043,-345,25357,-399,33,54,,,,0x020,,,,,,,,,,,,,,,,,,
49422271,23,10,985,-1850,1185,21669,-399,33,54,,,,0x010,,,,,,,,,,,,,,,,,,
49422899,29,-15,1003,-1850,1185,21669,-399,33,54,,,,0x008,,,,,,,,,,,,,,,,,,
49499516,29,-15,1003,-1850,1185,21669,-403,45,64,,,,0x020,,,,,,,,,,,,,,,,,,
49500044,26,-29,1021,-5048,1487,19932,-403,45,64,,,,0x018,,,,,,,,,,,,,,,,,,
49577585,25,-24,1013,-1750,866,25943,-403,45,64,,,,0x018,,,,,,,,,,,,,,,,,,
49600416,25,-24,1013,-1750,866,25943,-394,30,63,,,,0x020,,,,,,,,,,,,,,,,,,
49655350,-8,-15,1004,-2240,-918,40206,-394,30,63,,,,0x018,,,,,,,,,,,,,,,,,,
49701585,-8,-15,1004,-2240,-918,40206,-396,30,58,,,,0x020,,,,,,,,,,,,,,,,,,
49732813,20,-49,1017,-1382,-3075,43190,-396,30,58,,,,0x018,,,,,,,,,,,,,,,,,,
49802754,20,-49,1017,-1382,-3075,43190,-381,18,57,,,,0x020,,,,,,,,,,,,,,,,,,
49810579,22,-10,993,5792,4217,37883,-381,18,57,,,,0x018,,,,,,,,,,,,,,,,,,
49888119,0,-7,1002,4615,2139,34208,-381,18,57,,,,0x018,,,,,,,,,,,,,,,,,,
49903959,0,-7,1002,4615,2139,34208,-391,18,66,,,,0x020,,,,,,,,,,,,,,,,,,
49965581,0,-7,1002,1273,4983,40442,-391,18,66,,,,0x010,,,,,,,,,,,,,,,,,,
49966210,-10,11,997,1273,4983,40442,-391,18,66,,,,0x008,,,,,,,,,,,,,,,,,,
50004834,-10,11,997,1273,4983,40442,-387,12,72,,,,0x020,,,,,,,,,,,,,,,,,,
50043357,-13,-13,1000,-5582,3154,35866,-387,12,72,,,,0x018,,,,,,,,,,,,,,,,,,
50106003,-13,-13,1000,-5582,3154,35866,-372,10,69,,,,0x020,,,,,,,,,,,,,,,,,,
50121123,19,-28,1009,-9703,-1596,32488,-372,10,69,,,,0x018,,,,,,,,,,,,,,,,,,
50198663,1,-47,968,-870,1435,21879,-372,10,69,,,,0x018,,,,,,,,,,,,,,,,,,
50207209,1,-47,968,-870,1435,21879,-367,9,67,,,,0x020,,,,,,,,,,,,,,,,,,
50276126,1,-47,968,-4235,-4077,34177,-367,9,67,,,,0x010,,,,,,,,,,,,,,,,,,
50276755,5,-6,1018,-4235,-4077,34177,-367,9,67,,,,0x008,,,,,,,,,,,,,,,,,,
50308084,5,-6,1018,-4235,-4077,34177,-363,25,63,,,,0x020,,,,,,,,,,,,,,,,,,
50353902,26,-46,1033,-7476,-6243,35905,-363,25,63,,,,0x018,,,,,,,,,,,,,,,,,,
50409254,26,-46,1033,-7476,-6243,35905,-360,18,76,,,,0x020,,,,,,,,,,,,,,,,,,
50431365,26,-46,1033,1544,-2966,38740,-360,18,76,,,,0x010,,,,,,,,,,,,,,,,,,
50431994,-36,-15,992,1544,-2966,38740,-360,18,76,,,,0x008,,,,,,,,,,,,,,,,,,
50509219,-49,-13,1001,2366,48,50885,-360,18,76,,,,0x018,,,,,,,,,,,,,,,,,,
50510470,-49,-13,1001,2366,48,50885,-352,0,73,,,,0x020,,,,,,,,,,,,,,,,,,
50586683,-49,-13,1001,-1413,74,57277,-352,0,73,,,,0x010,,,,,,,,,,,,,,,,,,
50587311,-16,-61,1039,-1413,74,57277,-352,0,73,,,,0x008,,,,,,,,,,,,,,,,,,
50611346,-16,-61,1039,-1413,74,57277,-336,4,79,,,,0x020,,,,,,,,,,,,,,,,,,
50664458,-3,6,996,4086,350,58926,-336,4,79,,,,0x018,,,,,,,,,,,,,,,,,,
50712516,-3,6,996,4086,350,58926,-319,6,88,,,,0x020,,,,,,,,,,,,,,,,,,
50741920,-15,-10,997,1141,2065,46865,-319,6,88,,,,0x018,,,,,,,,,,,,,,,,,,
50813381,-15,-10,997,1141,2065,46865,-322,6,81,,,,0x020,,,,,,,,,,,,,,,,,,
50819381,-15,-10,997,-5980,-1067,44467,-322,6,81,,,,0x010,,,,,,,,,,,,,,,,,,
50820010,-8,-28,1012,-5980,-1067,44467,-322,6,81,,,,0x008,,,,,,,,,,,,,,,,,,
50897233,20,-53,1004,-5486,-4370,41037,-322,6,81,,,,0x018,,,,,,,,,,,,,,,,,,
50914593,20,-53,1004,-5486,-4370,41037,-306,7,75,,,,0x020,,,,,,,,,,,,,,,,,,
50974696,-17,-28,982,1395,1386,34199,-306,7,75,,,,0x018,,,,,,,,,,,,,,,,,,
51015460,-17,-28,982,1395,1386,34199,-306,4,81,,,,0x020,,,,,,,,,,,,,,,,,,
51052159,-17,-28,982,-8220,-4545,45097,-306,4,81,,,,0x010,,,,,,,,,,,,,,,,,,
51052788,-3,-57,1042,-8220,-4545,45097,-306,4,81,,,,0x008,,,,,,,,,,,,,,,,,,
51116638,-3,-57,1042,-8220,-4545,45097,-289,15,82,,,,0x020,,,,,,,,,,,,,,,,,,
51129934,8,-93,1027,-12394,-3863,45093,-289,15,82,,,,0x018,,,,,,,,,,,,,,,,,,
51207474,-49,-87,985,-5372,3268,47385,-289,15,82,,,,0x018,,,,,,,,,,,,,,,,,,
51217540,-49,-87,985,-5372,3268,47385,-294,19,72,,,,0x020,,,,,,,,,,,,,,,,,,
51284938,-49,-87,985,-3495,7494,62934,-294,19,72,,,,0x010,,,,,,,,,,,,,,,,,,
51285566,-40,-104,991,-3495,7494,62934,-294,19,72,,,,0x008,,,,,,,,,,,,,,,,,,
51318415,-40,-104,991,-3495,7494,62934,-282,31,73,,,,0x020,,,,,,,,,,,,,,,,,,
51362713,-31,-60,1007,-4873,8150,78802,-282,31,73,,,,0x018,,,,,,,,,,,,,,,,,,
51419584,-31,-60,1007,-4873,8150,78802,-280,24,79,,,,0x020,,,,,,,,,,,,,,,,,,
51440174,-31,-60,1007,-700,7542,74221,-280,24,79,,,,0x010,,,,,,,,,,,,,,,,,,
51440804,-28,0,1024,-700,7542,74221,-280,24,79,,,,0x008,,,,,,,,,,,,,,,,,,
51518026,-36,-33,1021,428,1045,62991,-280,24,79,,,,0x018,,,,,,,,,,,,,,,,,,
51520493,-36,-33,1021,428,1045,62991,-270,30,82,,,,0x020,,,,,,,,,,,,,,,,,,
51595489,-54,-33,991,1575,-3123,51174,-270,30,82,,,,0x018,,,,,,,,,,,,,,,,,,
51621663,-54,-33,991,1575,-3123,51174,-267,37,85,,,,0x020,,,,,,,,,,,,,,,,,,
51673254,-79,-73,982,-2240,-3618,40884,-267,37,85,,,,0x018,,,,,,,,,,,,,,,,,,
51722832,-79,-73,982,-2240,-3618,40884,-246,48,76,,,,0x020,,,,,,,,,,,,,,,,,,
51750718,-79,-73,982,-4099,-4204,46445,-246,48,76,,,,0x010,,,,,,,,,,,,,,,,,,
51751346,-80,-11,1008,-4099,-4204,46445,-246,48,76,,,,0x008,,,,,,,,,,,,,,,,,,
51823707,-80,-11,1008,-4099,-4204,46445,-249,45,93,,,,0x020,,,,,,,,,,,,,,,,,,
51828493,-26,-63,978,3185,-4173,53961,-249,45,93,,,,0x018,,,,,,,,,,,,,,,,,,
51906032,-26,-63,978,-5630,4484,52386,-249,45,93,,,,0x010,,,,,,,,,,,,,,,,,,
51906661,-73,-23,993,-5630,4484,52386,-249,45,93,,,,0x008,,,,,,,,,,,,,,,,,,
51924921,-73,-23,993,-5630,4484,52386,-240,51,81,,,,0x020,,,,,,,,,,,,,,,,,,
51983809,-33,-46,1009,-4655,-507,45412,-240,51,81,,,,0x018,,,,,,,,,,,,,,,,,,
52026093,-33,-46,1009,-4655,-507,45412,-240,69,78,,,,0x020,,,,,,,,,,,,,,,,,,
52061271,-33,-46,1009,-6125,-1553,52316,-240,69,78,,,,0x010,,,,,,,,,,,,,,,,,,
52061900,-58,-73,1042,-6125,-1553,52316,-240,69,78,,,,0x008,,,,,,,,,,,,,,,,,,
52126966,-58,-73,1042,-6125,-1553,52316,-238,63,94,,,,0x020,,,,,,,,,,,,,,,,,,
52139047,-93,-13,1009,-901,5184,53055,-238,63,94,,,,0x018,,,,,,,,,,,,,,,,,,
52216586,-110,-17,966,7525,7214,55606,-238,63,94,,,,0x018,,,,,,,,,,,,,,,,,,
52228171,-110,-17,966,7525,7214,55606,-241,72,78,,,,0x020,,,,,,,,,,,,,,,,,,
52294354,-111,6,967,-2988,6645,57789,-241,72,78,,,,0x018,,,,,,,,,,,,,,,,,,
52329038,-111,6,967,-2988,6645,57789,-231,84,85,,,,0x020,,,,,,,,,,,,,,,,,,
52371815,-121,3,998,-3731,3451,45399,-231,84,85,,,,0x018,,,,,,,,,,,,,,,,,,
52430207,-121,3,998,-3731,3451,45399,-238,85,88,,,,0x020,,,,,,,,,,,,,,,,,,
52449581,-127,0,991,-3053,4497,37983,-238,85,88,,,,0x018,,,,,,,,,,,,,,,,,,
52527121,-120,-5,1001,-7647,3040,35070,-238,85,88,,,,0x018,,,,,,,,,,,,,,,,,,
52531108,-120,-5,1001,-7647,3040,35070,-243,91,88,,,,0x020,,,,,,,,,,,,,,,,,,
52604585,-120,-5,1001,-7630,2314,23541,-243,91,88,,,,0x010,,,,,,,,,,,,,,,,,,
52605214,-121,-36,1022,-7630,2314,23541,-243,91,88,,,,0x008,,,,,,,,,,,,,,,,,,
52632287,-121,-36,1022,-7630,2314,23541,-246,90,85,,,,0x020,,,,,,,,,,,,,,,,,,
52682359,-137,-15,982,-6396,3486,13851,-246,90,85,,,,0x018,,,,,,,,,,,,,,,,,,
52733455,-137,-15,982,-6396,3486,13851,-249,108,84,,,,0x020,,,,,,,,,,,,,,,,,,
52760124,-131,-21,990,-3408,-647,1592,-249,108,84,,,,0x018,,,,,,,,,,,,,,,,,,
52834321,-131,-21,990,-3408,-647,1592,-241,106,85,,,,0x020,,,,,,,,,,,,,,,,,,
52837586,-106,-21,1011,-2725,-1946,2537,-241,106,85,,,,0x018,,,,,,,,,,,,,,,,,,
52915126,-106,-21,1011,2056,-1614,-3250,-241,106,85,,,,0x010,,,,,,,,,,,,,,,,,,
52915754,-112,-22,1001,2056,-1614,-3250,-241,106,85,,,,0x008,,,,,,,,,,,,,,,,,,
52935535,-112,-22,1001,2056,-1614,-3250,-232,99,88,,,,0x020,,,,,,,,,,,,,,,,,,
52992901,-137,-39,998,3898,-2161,-9410,-232,99,88,,,,0x018,,,,,,,,,,,,,,,,,,
53036400,-137,-39,998,3898,-2161,-9410,-238,94,102,,,,0x020,,,,,,,,,,,,,,,,,,
53070365,-137,-39,998,5328,-1636,-10290,-238,94,102,,,,0x010,,,,,,,,,,,,,,,,,,
53070994,-139,-21,980,5328,-1636,-10290,-238,94,102,,,,0x008,,,,,,,,,,,,,,,,,,
53137581,-139,-21,980,5328,-1636,-10290,-240,93,85,,,,0x020,,,,,,,,,,,,,,,,,,
53148141,-109,15,992,2940,-1706,-13076,-240,93,85,,,,0x018,,,,,,,,,,,,,,,,,,
53225681,-109,15,992,3766,-2406,-26123,-240,93,85,,,,0x010,,,,,,,,,,,,,,,,,,
53226309,-90,4,1025,3766,-2406,-26123,-240,93,85,,,,0x008,,,,,,,,,,,,,,,,,,
53238491,-90,4,1025,3766,-2406,-26123,-231,88,90,,,,0x020,,,,,,,,,,,,,,,,,,
53303456,-113,-5,1002,9121,70,-41969,-231,88,90,,,,0x018,,,,,,,,,,,,,,,,,,
53339661,-113,-5,1002,9121,70,-41969,-235,72,90,,,,0x020,,,,,,,,,,,,,,,,,,
53380919,-113,-5,1002,8745,-2730,-45154,-235,72,90,,,,0x010,,,,,,,,,,,,,,,,,,
53381548,-87,-6,990,8745,-2730,-45154,-235,72,90,,,,0x008,,,,,,,,,,,,,,,,,,
53440839,-87,-6,990,8745,-2730,-45154,-238,55,93,,,,0x020,,,,,,,,,,,,,,,,,,
53458695,-82,25,983,9030,-5683,-55820,-238,55,93,,,,0x018,,,,,,,,,,,,,,,,,,
53536235,-96,9,1005,1588,-10093,-71413,-238,55,93,,,,0x018,,,,,,,,,,,,,,,,,,
53541741,-96,9,1005,1588,-10093,-71413,-238,46,91,,,,0x020,,,,,,,,,,,,,,,,,,
53614001,-72,-27,993,-385,-7354,-72362,-238,46,91,,,,0x018,,,,,,,,,,,,,,,,,,
53642911,-72,-27,993,-385,-7354,-72362,-240,34,84,,,,0x020,,,,,,,,,,,,,,,,,,
53691462,-72,-27,993,-1859,-4637,-69006,-240,34,84,,,,0x010,,,,,,,,,,,,,,,,,,
53692091,-76,-35,1009,-1859,-4637,-69006,-240,34,84,,,,0x008,,,,,,,,,,,,,,,,,,
53744089,-76,-35,1009,-1859,-4637,-69006,-246,42,88,,,,0x020,,,,,,,,,,,,,,,,,,
53769238,-59,-52,1039,-1334,-4020,-56739,-246,42,88,,,,0x018,,,,,,,,,,,,,,,,,,
53844955,-59,-52,1039,-1334,-4020,-56739,-252,31,90,,,,0x020,,,,,,,,,,,,,,,,,,
53846701,-59,-52,1039,6868,752,-50885,-252,31,90,,,,0x010,,,,,,,,,,,,,,,,,,
53847330,-68,-62,991,6868,752,-50885,-252,31,90,,,,0x008,,,,,,,,,,,,,,,,,,
53924555,-70,-21,1000,8277,1750,-49253,-252,31,90,,,,0x018,,,,,,,,,,,,,,,,,,
53946170,-70,-21,1000,8277,1750,-49253,-261,10,73,,,,0x020,,,,,,,,,,,,,,,,,,
54002018,-70,-21,1000,11217,3132,-47941,-261,10,73,,,,0x010,,,,,,,,,,,,,,,,,,
54002646,-39,23,1016,11217,3132,-47941,-261,10,73,,,,0x008,,,,,,,,,,,,,,,,,,
54047045,-39,23,1016,11217,3132,-47941,-270,3,96,,,,0x020,,,,,,,,,,,,,,,,,,
54079792,-53,-17,975,16922,-840,-49406,-270,3,96,,,,0x018,,,,,,,,,,,,,,,,,,
54148215,-53,-17,975,16922,-840,-49406,-270,-7,81,,,,0x020,,,,,,,,,,,,,,,,,,
54157256,-53,-17,975,5661,275,-30493,-270,-7,81,,,,0x010,,,,,,,,,,,,,,,,,,
54157885,-53,36,1011,5661,275,-30493,-270,-7,81,,,,0x008,,,,,,,,,,,,,,,,,,
54235110,-39,53,1001,4703,2025,-35000,-270,-7,81,,,,0x018,,,,,,,,,,,,,,,,,,
54249127,-39,53,1001,4703,2025,-35000,-280,-18,90,,,,0x020,,,,,,,,,,,,,,,,,,
54312574,-39,53,1001,3018,-3806,-53291,-280,-18,90,,,,0x010,,,,,,,,,,,,,,,,,,
54313203,-70,29,1025,3018,-3806,-53291,-280,-18,90,,,,0x008,,,,,,,,,,,,,,,,,,
54350307,-70,29,1025,3018,-3806,-53291,-288,-19,91,,,,0x020,,,,,,,,,,,,,,,,,,
54390349,-54,47,971,2572,-6068,-55483,-288,-19,91,,,,0x018,,,,,,,,,,,,,,,,,,
54451476,-54,47,971,2572,-6068,-55483,-300,-13,78,,,,0x020,,,,,,,,,,,,,,,,,,
54468117,-47,0,969,-516,-6930,-61779,-300,-13,78,,,,0x018,,,,,,,,,,,,,,,,,,
54545656,-18,-8,999,-3346,-7831,-60681,-300,-13,78,,,,0x018,,,,,,,,,,,,,,,,,,
54552378,-18,-8,999,-3346,-7831,-60681,-300,-7,82,,,,0x020,,,,,,,,,,,,,,,,,,
54623119,-18,-8,999,-2905,-8312,-59456,-300,-7,82,,,,0x010,,,,,,,,,,,,,,,,,,
54623748,11,-40,1033,-2905,-8312,-59456,-300,-7,82,,,,0x008,,,,,,,,,,,,,,,,,,
54653557,11,-40,1033,-2905,-8312,-59456,-307,-4,78,,,,0x020,,,,,,,,,,,,,,,,,,
54700897,-32,-58,1019,1421,-5363,-62216,-307,-4,78,,,,0x018,,,,,,,,,,,,,,,,,,
54754425,-32,-58,1019,1421,-5363,-62216,-328,-10,67,,,,0x020,,,,,,,,,,,,,,,,,,
54778663,-35,56,949,3255,3325,-52285,-328,-10,67,,,,0x018,,,,,,,,,,,,,,,,,,
54855595,-35,56,949,3255,3325,-52285,-327,6,60,,,,0x020,,,,,,,,,,,,,,,,,,
54856124,-5,-10,1029,-5258,-774,-60147,-327,6,60,,,,0x018,,,,,,,,,,,,,,,,,,
54933969,14,-27,1042,-568,-3749,-51283,-327,6,60,,,,0x018,,,,,,,,,,,,,,,,,,
54956801,14,-27,1042,-568,-3749,-51283,-328,-9,54,,,,0x020,,,,,,,,,,,,,,,,,,
55011432,0,64,997,13658,4178,-47569,-328,-9,54,,,,0x018,,,,,,,,,,,,,,,,,,
55057666,0,64,997,13658,4178,-47569,-346,0,66,,,,0x020,,,,,,,,,,,,,,,,,,
55089200,-32,1,1036,6868,61,-54687,-346,0,66,,,,0x018,,,,,,,,,,,,,,,,,,
55158838,-32,1,1036,6868,61,-54687,-361,-13,70,,,,0x020,,,,,,,,,,,,,,,,,,
55166663,-38,64,974,8903,651,-54285,-361,-13,70,,,,0x018,,,,,,,,,,,,,,,,,,
55244203,-38,64,974,4851,-6072,-60125,-361,-13,70,,,,0x010,,,,,,,,,,,,,,,,,,
55244832,-8,39,965,4851,-6072,-60125,-361,-13,70,,,,0x008,,,,,,,,,,,,,,,,,,
55259749,-8,39,965,4851,-6072,-60125,-364,-7,63,,,,0x020,,,,,,,,,,,,,,,,,,
55321979,33,-8,1015,-6540,-10237,-62510,-364,-7,63,,,,0x018,,,,,,,,,,,,,,,,,,
55360918,33,-8,1015,-6540,-10237,-62510,-358,-6,63,,,,0x020,,,,,,,,,,,,,,,,,,
55399441,33,-8,1015,1776,-6265,-63888,-358,-6,63,,,,0x010,,,,,,,,,,,,,,,,,,
55400070,54,23,980,1776,-6265,-63888,-358,-6,63,,,,0x008,,,,,,,,,,,,,,,,,,
55461793,54,23,980,1776,-6265,-63888,-370,0,51,,,,0x020,,,,,,,,,,,,,,,,,,
55477217,50,-7,1062,-3745,-5495,-59946,-370,0,51,,,,0x018,,,,,,,,,,,,,,,,,,
55554757,-10,27,995,5280,4366,-54630,-370,0,51,,,,0x018,,,,,,,,,,,,,,,,,,
55562999,-10,27,995,5280,4366,-54630,-384,-1,43,,,,0x020,,,,,,,,,,,,,,,,,,
55632525,-25,85,973,8290,8999,-48960,-384,-1,43,,,,0x018,,,,,,,,,,,,,,,,,,
55664171,-25,85,973,8290,8999,-48960,-396,0,42,,,,0x020,,,,,,,,,,,,,,,,,,
55709989,-25,85,973,-4042,-2393,-45246,-396,0,42,,,,0x010,,,,,,,,,,,,,,,,,,
55710618,13,13,1039,-4042,-2393,-45246,-396,0,42,,,,0x008,,,,,,,,,,,,,,,,,,
55765045,13,13,1039,-4042,-2393,-45246,-408,9,51,,,,0x020,,,,,,,,,,,,,,,,,,
55787763,20,33,1000,-4331,-1946,-40258,-408,9,51,,,,0x018,,,,,,,,,,,,,,,,,,
55865302,7,8,1024,26,-4243,-48221,-408,9,51,,,,0x018,,,,,,,,,,,,,,,,,,
55866249,7,8,1024,26,-4243,-48221,-415,18,46,,,,0x020,,,,,,,,,,,,,,,,,,
55943068,-8,38,1001,-3570,-660,-48168,-415,18,46,,,,0x018,,,,,,,,,,,,,,,,,,
55967418,-8,38,1001,-3570,-660,-48168,-421,21,55,,,,0x020,,,,,,,,,,,,,,,,,,
56020530,-8,38,1001,-5197,-3526,-54298,-421,21,55,,,,0x010,,,,,,,,,,,,,,,,,,
56021159,15,5,1016,-5197,-3526,-54298,-421,21,55,,,,0x008,,,,,,,,,,,,,,,,,,
56068293,15,5,1016,-5197,-3526,-54298,-438,37,64,,,,0x020,,,,,,,,,,,,,,,,,,
56098305,22,31,957,673,-109,-58139,-438,37,64,,,,0x018,,,,,,,,,,,,,,,,,,
56169462,22,31,957,673,-109,-58139,-432,51,63,,,,0x020,,,,,,,,,,,,,,,,,,
56175768,22,31,957,-6142,-7931,-67068,-432,51,63,,,,0x010,,,,,,,,,,,,,,,,,,
56176396,30,-53,1030,-6142,-7931,-67068,-432,51,63,,,,0x008,,,,,,,,,,,,,,,,,,
56253621,17,5,984,262,910,-60567,-432,51,63,,,,0x018,,,,,,,,,,,,,,,,,,
56270373,17,5,984,262,910,-60567,-448,66,66,,,,0x020,,,,,,,,,,,,,,,,,,
56331084,17,5,984,-7538,-437,-49778,-448,66,66,,,,0x010,,,,,,,,,,,,,,,,,,
56331713,27,-7,1044,-7538,-437,-49778,-448,66,66,,,,0x008,,,,,,,,,,,,,,,,,,
56371553,27,-7,1044,-7538,-437,-49778,-444,75,76,,,,0x020,,,,,,,,,,,,,,,,,,
56408860,-6,-20,1013,1474,7043,-43557,-444,75,76,,,,0x018,,,,,,,,,,,,,,,,,,
56472722,-6,-20,1013,1474,7043,-43557,-453,70,72,,,,0x020,,,,,,,,,,,,,,,,,,
56486321,-6,-20,1013,2935,8907,-29671,-453,70,72,,,,0x010,,,,,,,,,,,,,,,,,,
56486950,-3,21,981,2935,8907,-29671,-453,70,72,,,,0x008,,,,,,,,,,,,,,,,,,
56563871,-3,21,981,144,4991,-30454,-453,70,72,,,,0x010,,,,,,,,,,,,,,,,,,
