Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Humi
12645,63.22,0.5007998,-0.04769053,0.8704681,259.9801,-537.2385,-205.6861,-0.1836959,0.3375086,-0.08645784,25.12451,54.45599
12646,63.225,0.4996691,-0.04835071,0.8720712,249.0939,-521.2634,-196.6835,-0.1845989,0.3466816,-0.08703814,25.12772,54.46768
12647,63.23,0.498571,-0.04770731,0.8719898,240.5861,-541.196,-206.7039,-0.1865862,0.3516438,-0.08321567,25.13192,54.48054
12648,63.235,0.4989167,-0.04634566,0.8739315,283.0449,-561.033,-244.6181,-0.1890978,0.3496786,-0.07804609,25.13701,54.49453
12649,63.24,0.4994761,-0.04671342,0.8749161,267.9707,-590.4051,-245.1365,-0.1893597,0.3454763,-0.07833057,25.14287,54.50956
12650,63.245,0.5003204,-0.04739171,0.8739953,215.7935,-565.1357,-231.6346,-0.1890978,0.3466793,-0.08554424,25.14934,54.52549
12651,63.25,0.501439,-0.04745743,0.8735731,174.8219,-554.7448,-238.4888,-0.1891984,0.350354,-0.09113831,25.14569,54.51917
12652,63.255,0.5022997,-0.04734989,0.8713724,170.6302,-560.5992,-267.1826,-0.1890921,0.3526801,-0.08854122,25.14167,54.51192
12653,63.26,0.5034625,-0.04762118,0.870761,241.4539,-542.4075,-285.5377,-0.1859679,0.350935,-0.08219128,25.13826,54.50592
12654,63.265,0.5044302,-0.04664621,0.8686487,278.4907,-558.2798,-274.606,-0.1815905,0.3496809,-0.08254842,25.13552,54.50134
12655,63.27,0.5049619,-0.04773033,0.8690634,246.1806,-545.0381,-228.3983,-0.1779382,0.3493811,-0.08873461,25.13349,54.49829
12656,63.275,0.5058806,-0.04774622,0.8684536,223.7138,-524.9174,-196.1511,-0.1770916,0.3496809,-0.09004658,25.13217,54.49677
12657,63.28,0.5073049,-0.04833022,0.8682621,254.5336,-523.3989,-212.0543,-0.1785835,0.3476733,-0.08307973,25.13159,54.49672
12658,63.285,0.5072358,-0.04782144,0.868389,276.0563,-540.4422,-217.3983,-0.1830947,0.3466793,-0.07954114,25.13173,54.49803
12659,63.29,0.5061608,-0.04665241,0.8686118,309.1995,-516.7946,-195.3602,-0.1876031,0.3473475,-0.08607292,25.13257,54.50053
12660,63.295,0.5044208,-0.04702567,0.8692541,305.7792,-524.9933,-162.0244,-0.1890943,0.3496797,-0.09303898,25.13409,54.50402
12661,63.3,0.5027744,-0.04663504,0.8688462,254.9024,-535.4626,-167.0016,-0.186445,0.3495376,-0.08925188,25.13626,54.50828
12662,63.305,0.501866,-0.04681927,0.869909,246.03,-522.0988,-185.2782,-0.1845978,0.3481767,-0.0810465,25.13901,54.51304
12663,63.31,0.4998642,-0.04653542,0.8696111,214.8903,-533.2061,-165.9814,-0.1854338,0.3455985,-0.08034817,25.1423,54.51806
12664,63.315,0.4999111,-0.0466534,0.8698403,210.0379,-528.8312,-174.351,-0.187597,0.3436778,-0.08704502,25.14605,54.52305
12665,63.32,0.5009368,-0.04724904,0.868524,219.5167,-558.5626,-242.907,-0.1882874,0.3414515,-0.09120158,25.15018,54.52774
12666,63.325,0.5027101,-0.04837998,0.8681155,190.9115,-575.7515,-275.0148,-0.1890978,0.342177,-0.09004658,25.15458,54.53184
12667,63.33,0.5042375,-0.04795233,0.8669767,180.449,-582.6928,-237.2842,-0.1886015,0.3450127,-0.08732905,25.14944,54.51406
12668,63.335,0.505524,-0.04698996,0.8657488,202.3502,-582.5605,-237.6189,-0.1845897,0.3481755,-0.08554424,25.1428,54.49189
12669,63.34,0.506718,-0.04730863,0.8651353,245.9067,-547.9045,-229.3912,-0.1780456,0.3464607,-0.08421472,25.13658,54.46955
12670,63.345,0.5059751,-0.04657966,0.8642524,227.9049,-533.8936,-211.9842,-0.1770916,0.342177,-0.08554424,25.13092,54.44747
12671,63.35,0.5069388,-0.04702224,0.864796,179.6408,-548.708,-233.4702,-0.1829156,0.3388102,-0.08947272,25.12592,54.42603
12672,63.355,0.5068035,-0.04582379,0.864033,189.8008,-545.1426,-211.6201,-0.187597,0.3406762,-0.09154735,25.12168,54.40563
12673,63.36,0.5068414,-0.04516583,0.864976,247.265,-526.0738,-224.3965,-0.183044,0.3436938,-0.08822424,25.11827,54.3867
12674,63.365,0.5054733,-0.04510876,0.8645646,263.9471,-560.3797,-260.0066,-0.1755966,0.3451785,-0.08404575,25.11577,54.36964
12675,63.37,0.5041319,-0.04556238,0.8650886,265.7251,-579.6208,-229.3357,-0.1751745,0.3439872,-0.08394637,25.11421,54.35483
12676,63.375,0.5040405,-0.04654916,0.8666031,252.8291,-559.7842,-246.4667,-0.1830981,0.3451808,-0.08704616,25.11364,54.34264
12677,63.38,0.5031371,-0.04624667,0.8657365,242.5448,-561.3463,-249.4021,-0.1890936,0.3476375,-0.08866246,25.11407,54.33339
12678,63.385,0.5018807,-0.04595562,0.866254,267.8967,-556.3798,-213.5004,-0.187597,0.3481801,-0.0885458,25.11548,54.32737
12679,63.39,0.5023798,-0.04546114,0.8651698,241.8253,-540.8379,-214.8518,-0.1814981,0.3428572,-0.08838844,25.11787,54.32481
12680,63.395,0.5038083,-0.04688679,0.8661671,196.9039,-524.6027,-225.1782,-0.1785924,0.3376746,-0.0885458,25.12118,54.32583
12681,63.4,0.5039595,-0.04716264,0.8652103,220.8631,-556.6846,-211.1763,-0.1801264,0.3372238,-0.08732828,25.12534,54.3305
12682,63.405,0.5030749,-0.04705826,0.8658566,279.1728,-566.4439,-213.661,-0.1830924,0.3421782,-0.0855431,25.13025,54.33875
12683,63.41,0.5024603,-0.04745219,0.8652514,225.397,-591.5437,-216.6509,-0.1825881,0.3449212,-0.08426571,25.12696,54.33137
12684,63.415,0.5022875,-0.0476247,0.8656892,250.6099,-600.0974,-248.4139,-0.1800932,0.3436778,-0.08404347,25.12172,54.32189
12685,63.42,0.5037051,-0.04776867,0.8661622,278.7903,-590.877,-256.8533,-0.1797691,0.3402199,-0.08414231,25.11731,54.31634
12686,63.425,0.5050955,-0.04754522,0.8645893,228.6366,-529.6069,-254.8308,-0.1845955,0.3406762,-0.08554424,25.11381,54.31485
12687,63.43,0.5054191,-0.04690999,0.8647383,246.3907,-497.5242,-271.8744,-0.1886306,0.3440914,-0.0881334,25.11129,54.31748
12688,63.435,0.5057625,-0.04555846,0.8634142,255.2258,-496.5356,-277.8875,-0.1860882,0.348179,-0.09004086,25.10981,54.32414
12689,63.44,0.5067403,-0.04524496,0.8646622,237.6565,-500.162,-275.5115,-0.1783585,0.3482794,-0.08788335,25.10938,54.33466
12690,63.445,0.505656,-0.04493712,0.8657659,235.0378,-529.0307,-213.7235,-0.1756,0.3466793,-0.08254041,25.11001,54.34879
12691,63.45,0.5041178,-0.04603604,0.8679342,272.9442,-541.4742,-196.1479,-0.1808526,0.3452915,-0.07832973,25.11166,54.3662
12692,63.455,0.5025931,-0.04645291,0.868858,285.8714,-547.6996,-205.6148,-0.187597,0.3466793,-0.07954114,25.11432,54.38651
12693,63.46,0.5010591,-0.04691734,0.8686143,258.7421,-570.9468,-213.9874,-0.1869925,0.3466296,-0.08416135,25.11794,54.40925
12694,63.465,0.5000893,-0.04684804,0.8697264,245.3377,-613.0101,-218.9562,-0.1815939,0.3436778,-0.08704502,25.12246,54.43393
12695,63.47,0.4986176,-0.04612967,0.8698112,219.501,-578.3602,-214.7167,-0.1782075,0.3379302,-0.08499507,25.12779,54.46003
12696,63.475,0.4997953,-0.04743753,0.8702147,213.8732,-560.0568,-253.5074,-0.1800954,0.3361841,-0.08104078,25.13384,54.48697
12697,63.48,0.50207,-0.04746211,0.8689567,233.4018,-564.6348,-289.5519,-0.1825146,0.3407114,-0.07886373,25.14049,54.51418
12698,63.485,0.503694,-0.04709068,0.8694985,275.1118,-565.0081,-269.6432,-0.1830947,0.3496786,-0.07954457,25.1476,54.54104
12699,63.49,0.5039982,-0.04724521,0.8695685,258.291,-568.0013,-212.9303,-0.1823908,0.3527427,-0.08116779,25.14707,54.54974
12700,63.495,0.5027431,-0.04800492,0.8704639,243.6281,-542.8607,-202.2522,-0.1830947,0.3466793,-0.08404347,25.14334,54.54969
12701,63.5,0.5011008,-0.04769658,0.8712968,226.1428,-566.104,-227.1402,-0.1836137,0.3373597,-0.08889263,25.14006,54.54859
12702,63.505,0.5007105,-0.04770921,0.8702703,186.1435,-577.5271,-180.3032,-0.1830936,0.337685,-0.09454661,25.13733,54.54651
12703,63.51,0.5017624,-0.04813503,0.871201,210.0993,-558.0594,-178.1019,-0.1814813,0.3458883,-0.09606513,25.1352,54.54354
12704,63.515,0.5039269,-0.04728218,0.8698638,241.7945,-530.5948,-222.4303,-0.1815951,0.3511748,-0.09154163,25.13374,54.53976
12705,63.52,0.5054831,-0.04773484,0.870518,234.4718,-512.7634,-237.0444,-0.1826878,0.3464593,-0.08504706,25.13298,54.53529
12706,63.525,0.5047189,-0.04658777,0.8696253,223.8395,-524.8901,-240.5154,-0.1830947,0.342177,-0.08404347,25.13296,54.53027
12707,63.53,0.5024616,-0.04639353,0.8714914,236.2372,-529.5447,-223.8956,-0.181045,0.3450659,-0.08959653,25.13367,54.52489
12708,63.535,0.5014302,-0.04713901,0.8724491,221.5443,-559.2717,-211.3512,-0.1800932,0.3511817,-0.09604968,25.13513,54.51932
12709,63.54,0.5011671,-0.04786801,0.8739867,202.5818,-520.6002,-234.478,-0.1828049,0.3509416,-0.09697561,25.13731,54.51377
12710,63.545,0.5005636,-0.04776286,0.8743027,150.8306,-534.3088,-223.9912,-0.1891012,0.3481801,-0.0930424,25.14019,54.50846
12711,63.55,0.4994432,-0.04779755,0.8728029,246.8966,-539.785,-228.9432,-0.1936437,0.3474257,-0.08829395,25.14373,54.50358
12712,63.555,0.5005938,-0.04911371,0.8723084,325.366,-517.5034,-266.7952,-0.1935921,0.3481755,-0.08554196,25.14786,54.49935
12713,63.56,0.502374,-0.04780443,0.8705825,216.4891,-524.947,-245.8448,-0.1886092,0.3447724,-0.08366537,25.15251,54.49591
12714,63.565,0.5032267,-0.04850588,0.8718792,197.0413,-553.4484,-219.7788,-0.1830947,0.342177,-0.0825427,25.15757,54.49337
12715,63.57,0.5036749,-0.04796558,0.8719487,247.8358,-554.8854,-204.9465,-0.180508,0.3446617,-0.08331791,25.15585,54.47657
12716,63.575,0.5035215,-0.04823684,0.8719192,241.6785,-540.8134,-185.214,-0.1830947,0.3511817,-0.08704502,25.15004,54.45159
12717,63.58,0.5027334,-0.04785362,0.871034,242.6199,-575.258,-191.9694,-0.1868802,0.3536557,-0.09106944,25.14468,54.42863
12718,63.585,0.5026086,-0.04732895,0.8717424,241.8693,-572.0914,-219.9454,-0.1875913,0.3526801,-0.09304813,25.1399,54.40823
12719,63.59,0.5033131,-0.04767049,0.873098,214.1725,-583.7123,-249.1837,-0.1835651,0.3505992,-0.09304812,25.13578,54.39086
12720,63.595,0.5033771,-0.04657586,0.8710093,200.3183,-549.6557,-235.6313,-0.1800932,0.3496809,-0.09304813,25.13239,54.37689
12721,63.6,0.5042529,-0.04666666,0.8699432,201.0579,-540.9006,-259.4132,-0.1806462,0.3466235,-0.09125012,25.1298,54.36665
12722,63.605,0.5048396,-0.04628648,0.8687289,211.2416,-572.5846,-279.3883,-0.1845955,0.3436778,-0.08554424,25.12803,54.36034
12723,63.61,0.505064,-0.0475177,0.8701126,214.7423,-535.0466,-211.3545,-0.1863399,0.3425724,-0.07861871,25.1271,54.35814
12724,63.615,0.5037621,-0.04797838,0.8698206,200.4848,-524.867,-180.3072,-0.1845932,0.3451797,-0.07804953,25.12702,54.36012
12725,63.62,0.5028098,-0.04779355,0.8702475,222.5825,-561.8713,-185.7628,-0.1815349,0.3468227,-0.08452773,25.12781,54.36627
12726,63.625,0.5013056,-0.04772646,0.8702598,229.064,-592.4486,-190.8044,-0.1815974,0.3466805,-0.09004086,25.12943,54.3765
12727,63.63,0.5001042,-0.04809824,0.8696384,250.5559,-556.4412,-210.5742,-0.1838863,0.3455366,-0.0876643,25.13184,54.39065
12728,63.635,0.5009102,-0.04875733,0.8700129,243.3399,-549.2456,-226.0177,-0.1860963,0.3481801,-0.0825427,25.13501,54.40846
12729,63.64,0.5019357,-0.04747764,0.8683497,215.7568,-603.8465,-219.0266,-0.1857064,0.3517759,-0.08325272,25.13887,54.4296
12730,63.645,0.5045083,-0.04766171,0.8676814,214.2567,-604.725,-211.0322,-0.1845955,0.3526824,-0.09004658,25.14331,54.45364
12731,63.65,0.5054194,-0.0477564,0.8660805,229.9652,-589.5103,-200.4426,-0.1834998,0.3484369,-0.09376495,25.14206,54.46664
12732,63.655,0.5056602,-0.04828186,0.8664244,244.7804,-549.9086,-199.0569,-0.1830947,0.3451774,-0.090042,25.136,54.47029
12733,63.66,0.5055265,-0.04688987,0.865965,225.5541,-529.0702,-206.2122,-0.1823981,0.3440704,-0.08413889,25.13062,54.47611
12734,63.665,0.5038089,-0.0468042,0.8670076,237.9108,-555.403,-186.4681,-0.1830947,0.3436778,-0.08404347,25.12601,54.48404
12735,63.67,0.5035641,-0.04672258,0.866104,217.9649,-574.2457,-208.1064,-0.1846599,0.3416131,-0.08840263,25.12231,54.49393
12736,63.675,0.5054036,-0.04643391,0.8653435,212.6628,-544.6299,-251.5876,-0.1860963,0.3436778,-0.09004658,25.11959,54.50563
12737,63.68,0.5065026,-0.04598272,0.8663474,203.1805,-549.9349,-242.7681,-0.1849662,0.349255,-0.08593346,25.1179,54.51889
12738,63.685,0.5051978,-0.04485415,0.8655628,182.3797,-555.8007,-254.3703,-0.1830947,0.3526756,-0.08254957,25.1173,54.53344
12739,63.69,0.5051948,-0.0453531,0.8662338,194.5672,-573.2574,-248.816,-0.1821943,0.3482417,-0.0853198,25.1178,54.54902
12740,63.695,0.5048189,-0.0453913,0.865215,200.8528,-574.0217,-228.2009,-0.1830913,0.3436812,-0.09154506,25.11941,54.5653
12741,63.7,0.5037122,-0.04624572,0.8660246,205.7334,-550.0156,-220.4162,-0.1821239,0.3442822,-0.09324064,25.12212,54.58199
12742,63.705,0.5032086,-0.0465336,0.8658482,198.3412,-554.8951,-181.1469,-0.1785924,0.3481801,-0.0885458,25.12588,54.59874
12743,63.71,0.502417,-0.04752621,0.8654288,200.8148,-577.3364,-176.722,-0.1750493,0.3475545,-0.08166863,25.13065,54.61523
12744,63.715,0.5015722,-0.04791311,0.865038,179.6865,-614.174,-213.9192,-0.1770916,0.3451785,-0.07804037,25.13634,54.63109
12745,63.72,0.5027707,-0.0479155,0.8636917,213.0636,-604.6922,-213.5502,-0.183935,0.3446748,-0.07903735,25.14285,54.646
12746,63.725,0.5052351,-0.04859589,0.8644366,234.4339,-567.1161,-214.6486,-0.1905963,0.3466759,-0.0840492,25.15005,54.65958
12747,63.73,0.5056706,-0.04734095,0.8636045,217.17,-564.6395,-241.891,-0.1913409,0.3453009,-0.08955391,25.15246,54.66003
12748,63.735,0.5050453,-0.04666773,0.8640091,244.5203,-582.8599,-272.7253,-0.1875902,0.342177,-0.09154163,25.14915,54.64534
12749,63.74,0.5038031,-0.04647511,0.8639526,216.4503,-569.0533,-254.1274,-0.1822965,0.3401574,-0.08828361,25.14642,54.6292
12750,63.745,0.5045966,-0.04699229,0.8655286,228.5971,-546.2624,-185.0413,-0.1785924,0.342177,-0.08404347,25.14431,54.61187
12751,63.75,0.5048349,-0.04723486,0.8659977,262.469,-567.5931,-168.2039,-0.177084,0.3444098,-0.08337034,25.14287,54.59364
12752,63.755,0.5042521,-0.04695201,0.866606,228.1171,-605.4799,-217.1678,-0.1801012,0.3466828,-0.0870496,25.14212,54.57481
12753,63.76,0.5038392,-0.04613487,0.866591,166.7904,-598.4626,-251.7436,-0.1859267,0.3484048,-0.091233,25.14207,54.55564
12754,63.765,0.5045558,-0.04543857,0.8645408,166.9221,-571.5867,-251.9244,-0.1905952,0.3511805,-0.09304355,25.14269,54.53647
12755,63.77,0.5054092,-0.04643283,0.8656405,163.4414,-577.1925,-237.1862,-0.1897348,0.3515441,-0.09102321,25.14396,54.51756
12756,63.775,0.5042279,-0.04630627,0.8651392,135.1502,-574.0608,-215.6079,-0.1860963,0.3496809,-0.08704502,25.14584,54.49923
12757,63.78,0.5032166,-0.04744691,0.866024,208.434,-542.7082,-192.1906,-0.1835462,0.346456,-0.08504855,25.14829,54.48181
12758,63.785,0.5018941,-0.04638214,0.8659338,214.2319,-544.9302,-181.3275,-0.1845955,0.3466793,-0.0885458,25.15124,54.46557
12759,63.79,0.5014759,-0.04725033,0.8678299,216.012,-537.6062,-162.2445,-0.1869278,0.348607,-0.09350196,25.15464,54.45081
12760,63.795,0.5019976,-0.04854744,0.8674191,198.1623,-582.4976,-165.9396,-0.1890943,0.3496763,-0.09304126,25.15842,54.43778
12761,63.8,0.5021489,-0.0479202,0.8676063,172.0922,-594.1379,-210.6899,-0.1884102,0.3464443,-0.08694237,25.16248,54.42669
12762,63.805,0.5021259,-0.04730631,0.8683539,181.8579,-583.2375,-217.9795,-0.1845886,0.3436812,-0.0840492,25.16673,54.41774
12763,63.81,0.5020924,-0.04748897,0.86802,165.9426,-560.6681,-238.9408,-0.1786563,0.3441534,-0.08778891,25.16663,54.4014
12764,63.815,0.5038221,-0.04821566,0.8695462,199.6289,-556.3253,-279.7247,-0.1755908,0.3481801,-0.09154735,25.15954,54.37226
12765,63.82,0.5043845,-0.0472343,0.8691995,276.9504,-569.9786,-291.2994,-0.1767563,0.3492015,-0.08890139,25.15267,54.34631
12766,63.825,0.5043522,-0.04761362,0.870056,286.302,-571.3765,-268.6572,-0.1800932,0.3466793,-0.08404347,25.14619,54.32408
12767,63.83,0.5033238,-0.04705515,0.8697033,224.2362,-578.7609,-266.2787,-0.1808513,0.3430684,-0.08188971,25.14021,54.30606
12768,63.835,0.5019607,-0.04613157,0.8699873,200.5905,-576.6696,-278.2966,-0.1800977,0.3436778,-0.08104306,25.13488,54.29262
12769,63.84,0.5019704,-0.04645022,0.8701537,224.6649,-571.6801,-286.2263,-0.1810395,0.345006,-0.07961626,25.13028,54.28405
12770,63.845,0.5027398,-0.04660384,0.8705305,245.6304,-539.259,-232.4607,-0.1860963,0.3436778,-0.0825427,25.12652,54.28053
12771,63.85,0.5029196,-0.04752968,0.8708449,224.3831,-546.1876,-211.8962,-0.1906204,0.3386844,-0.09037533,25.12367,54.28218
12772,63.855,0.5019371,-0.04756366,0.8694175,234.6567,-543.6221,-273.1535,-0.1905986,0.3376746,-0.0945489,25.1218,54.28899
12773,63.86,0.502809,-0.04855848,0.8714657,233.5756,-542.0679,-298.0983,-0.1860501,0.342566,-0.08871353,25.12095,54.30088
12774,63.865,0.501856,-0.0498468,0.8715234,192.9545,-568.4413,-267.7772,-0.1830958,0.3496774,-0.08104764,25.12115,54.31767
12775,63.87,0.4999065,-0.0503126,0.8728925,243.5462,-565.2438,-244.9893,-0.1835194,0.3501344,-0.08161277,25.12242,54.33907
12776,63.875,0.5000645,-0.04930024,0.8727193,250.6474,-559.7014,-236.4935,-0.1845909,0.3451762,-0.0885458,25.12473,54.36472
12777,63.88,0.5009544,-0.04781248,0.8721381,235.4956,-560.8988,-236.1656,-0.1819109,0.3403752,-0.09162066,25.12806,54.39413
12778,63.885,0.5018091,-0.04756248,0.8727978,254.9116,-568.4463,-227.0658,-0.1785924,0.342177,-0.0885458,25.13231,54.42673
12779,63.89,0.5029762,-0.04729926,0.8724127,248.086,-555.8027,-205.2206,-0.1790736,0.3462613,-0.08463937,25.13386,54.45419
12780,63.895,0.5032485,-0.04824208,0.8736,217.2392,-561.4818,-205.6504,-0.1845955,0.3481801,-0.08404347,25.12824,54.46644
12781,63.9,0.5033367,-0.04687994,0.8720718,218.0724,-586.7271,-195.9856,-0.1891684,0.345897,-0.08449548,25.12356,54.48048
12782,63.905,0.5035753,-0.04649716,0.8724023,286.4523,-573.3334,-183.2151,-0.1890921,0.3451797,-0.08404232,25.1199,54.49608
12783,63.91,0.5034251,-0.04621606,0.871969,243.7276,-586.9496,-190.2295,-0.1847152,0.3460782,-0.0829281,25.11734,54.51293
12784,63.915,0.5024265,-0.04718352,0.8730605,204.4679,-582.3234,-221.9746,-0.1815939,0.3466793,-0.0825427,25.11594,54.53068
12785,63.92,0.5027494,-0.04675783,0.8718082,234.0622,-585.1398,-224.2906,-0.1821808,0.3445202,-0.08186159,25.11569,54.54895
12786,63.925,0.5031353,-0.04711563,0.8712677,265.053,-562.6232,-179.4269,-0.1860963,0.3451785,-0.08104192,25.11661,54.56733
12787,63.93,0.5035493,-0.04749211,0.87239,205.654,-572.0779,-195.4193,-0.188874,0.3490081,-0.08203463,25.11864,54.58543
12788,63.935,0.5042156,-0.04702792,0.8716744,204.6116,-586.5712,-244.5328,-0.1890967,0.3526801,-0.0870496,25.12175,54.60286
12789,63.94,0.5037466,-0.04821088,0.8722145,269.6242,-575.7499,-225.3945,-0.1875285,0.3513452,-0.09254269,25.12587,54.6192
12790,63.945,0.501577,-0.04849198,0.8706703,261.9746,-566.2647,-193.8878,-0.187597,0.3496786,-0.09304126,25.1309,54.63413
12791,63.95,0.5006889,-0.04819793,0.8710632,228.6141,-549.5613,-200.1287,-0.1882676,0.3487461,-0.08790319,25.13675,54.64732
12792,63.955,0.5009724,-0.04842879,0.8704339,192.9506,-558.9796,-216.8166,-0.187597,0.3466793,-0.08404347,25.14331,54.65846
12793,63.96,0.4999648,-0.04856681,0.8709016,214.586,-578.2859,-217.6448,-0.1841227,0.3413735,-0.08544962,25.15043,54.66726
12794,63.965,0.5013859,-0.04786651,0.869561,257.6173,-603.5364,-215.9509,-0.1815939,0.3406762,-0.0885458,25.15796,54.67349
12795,63.97,0.5036306,-0.04748781,0.867812,262.2654,-601.6993,-237.6984,-0.1819371,0.3456514,-0.08739147,25.16306,54.67119
12796,63.975,0.5040985,-0.04691317,0.8677799,220.6253,-599.5239,-243.0695,-0.1845955,0.349674,-0.0840469,25.15947,54.64695
12797,63.98,0.5037044,-0.04667012,0.8670832,191.6909,-591.7893,-227.1036,-0.1854956,0.3453535,-0.08414611,25.15609,54.62035
12798,63.985,0.5046306,-0.0471748,0.8686877,202.0076,-594.8817,-202.5775,-0.1845955,0.3406819,-0.08854466,25.15303,54.59192
12799,63.99,0.5043117,-0.04564595,0.8683586,270.6405,-609.2366,-203.8046,-0.1833711,0.342269,-0.09070114,25.15034,54.56216
12800,63.995,0.5042426,-0.04597895,0.8689468,294.7664,-592.0137,-239.8612,-0.1845955,0.3481801,-0.08704502,25.14809,54.53164
12801,64,0.5040863,-0.04684043,0.8675048,271.7236,-562.5535,-238.4791,-0.1869733,0.3491243,-0.08140149,25.14633,54.50088
12802,64.005,0.5047349,-0.04707362,0.8664482,272.6429,-539.5548,-241.8154,-0.1890955,0.3466771,-0.08104993,25.1451,54.47042
12803,64.01,0.505653,-0.04711915,0.8667333,217.3889,-567.6443,-210.4438,-0.1884852,0.3443074,-0.08629991,25.14443,54.44082
12804,64.015,0.5057359,-0.04657871,0.8660817,197.3332,-562.4589,-184.531,-0.186094,0.3436743,-0.09154621,25.14435,54.41259
12805,64.02,0.5050963,-0.0471444,0.8656585,246.2747,-528.7214,-224.3254,-0.183254,0.3409041,-0.09205506,25.14487,54.38623
12806,64.025,0.5041062,-0.0473492,0.8646454,291.9483,-507.2671,-227.7493,-0.1830947,0.3391754,-0.09004658,25.14601,54.36223
12807,64.03,0.5038272,-0.04810565,0.8672732,301.1002,-522.5393,-216.7408,-0.185345,0.3402627,-0.08847357,25.14776,54.34097
12808,64.035,0.5020976,-0.04657124,0.8670222,270.3853,-544.4158,-230.4452,-0.1890978,0.3436778,-0.08704502,25.1501,54.32282
12809,64.04,0.5014037,-0.04651705,0.8668166,275.0984,-524.0421,-233.6271,-0.1918837,0.3433197,-0.08371969,25.15301,54.30808
12810,64.045,0.503045,-0.04713881,0.8646001,272.8454,-573.4551,-225.5836,-0.1935956,0.3406773,-0.0810465,25.15641,54.29689
12811,64.05,0.5041735,-0.04670412,0.8648836,270.2964,-572.6715,-214.9037,-0.192258,0.3390658,-0.08225585,25.15847,54.28551
12812,64.055,0.5059891,-0.04581115,0.8648805,246.7158,-558.437,-197.2133,-0.187589,0.3421793,-0.08704846,25.15121,54.25682
12813,64.06,0.5065947,-0.04592296,0.8640512,207.0199,-582.7303,-215.6721,-0.180664,0.3450132,-0.09088954,25.14449,54.23238
12814,64.065,0.5057027,-0.04685984,0.8654018,208.7699,-606.879,-211.5687,-0.1770916,0.3451785,-0.09154735,25.13847,54.21258
12815,64.07,0.5040677,-0.04718516,0.8643506,243.2802,-578.0056,-196.4194,-0.1793149,0.3434816,-0.08907292,25.13329,54.19773
12816,64.075,0.5037935,-0.04742446,0.8654485,233.596,-543.7935,-197.1245,-0.1860963,0.3466793,-0.08554424,25.12902,54.188
12817,64.08,0.5038986,-0.04751616,0.8653091,241.3844,-545.6224,-200.3034,-0.1916725,0.353054,-0.08309516,25.12577,54.18346
